p_value,N,comparison,test,measure
7.522468307632614e-06,5,HD_control_HD_tax50,ChiSquared,protrusion_binary
0.6904761904761905,5,HD_control_HD_tax50,MannWhitneyU,Cell body size microns
0.24915263858192682,5,HD_control_HD_tax50,MannWhitneyU,Cell body perimeter microns
1.0,5,HD_control_HD_tax50,MannWhitneyU,Cell body axis ratio
1.0,5,HD_control_HD_tax50,ChiSquared,protrusion_binary
0.834035229790992,5,HD_control_HD_tax50,MannWhitneyU,Cell body size microns
0.2222222222222222,5,HD_control_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.09523809523809523,5,HD_control_HD_tax50,MannWhitneyU,Cell body axis ratio
1.8108397774948316e-08,5,HD_control_HD_tax50,ChiSquared,protrusion_binary
0.5476190476190477,5,HD_control_HD_tax50,MannWhitneyU,Cell body size microns
0.8412698412698413,5,HD_control_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.09523809523809523,5,HD_control_HD_tax50,MannWhitneyU,Cell body axis ratio
1.0,5,HD_control_HD_tax50,ChiSquared,protrusion_binary
0.2222222222222222,5,HD_control_HD_tax50,MannWhitneyU,Cell body size microns
0.8412698412698413,5,HD_control_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.30952380952380953,5,HD_control_HD_tax50,MannWhitneyU,Cell body axis ratio
0.0033704314473977136,5,HD_control_HD_tax50,ChiSquared,protrusion_binary
0.5476190476190477,5,HD_control_HD_tax50,MannWhitneyU,Cell body size microns
0.8412698412698413,5,HD_control_HD_tax50,MannWhitneyU,Cell body perimeter microns
1.0,5,HD_control_HD_tax50,MannWhitneyU,Cell body axis ratio
1.0,5,HD_control_HD_tax50,ChiSquared,protrusion_binary
0.6904761904761905,5,HD_control_HD_tax50,MannWhitneyU,Cell body size microns
0.5476190476190477,5,HD_control_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.6904761904761905,5,HD_control_HD_tax50,MannWhitneyU,Cell body axis ratio
1.8108397774948316e-08,5,HD_control_HD_tax50,ChiSquared,protrusion_binary
0.2222222222222222,5,HD_control_HD_tax50,MannWhitneyU,Cell body size microns
0.8412698412698413,5,HD_control_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.6904761904761905,5,HD_control_HD_tax50,MannWhitneyU,Cell body axis ratio
5.413406466297931e-12,5,HD_control_HD_tax50,ChiSquared,protrusion_binary
0.42063492063492064,5,HD_control_HD_tax50,MannWhitneyU,Cell body size microns
0.42063492063492064,5,HD_control_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.007936507936507936,5,HD_control_HD_tax50,MannWhitneyU,Cell body axis ratio
1.8108397774948316e-08,5,HD_control_HD_tax50,ChiSquared,protrusion_binary
0.5476190476190477,5,HD_control_HD_tax50,MannWhitneyU,Cell body size microns
0.42063492063492064,5,HD_control_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.5476190476190477,5,HD_control_HD_tax50,MannWhitneyU,Cell body axis ratio
8.714690347787445e-20,5,HD_control_HD_tax50,ChiSquared,protrusion_binary
0.015873015873015872,5,HD_control_HD_tax50,MannWhitneyU,Cell body size microns
0.5476190476190477,5,HD_control_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.2222222222222222,5,HD_control_HD_tax50,MannWhitneyU,Cell body axis ratio
0.0033704314473977136,5,HD_control_HD_tax50,ChiSquared,protrusion_binary
0.5476190476190477,5,HD_control_HD_tax50,MannWhitneyU,Cell body size microns
0.5476190476190477,5,HD_control_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.5476190476190477,5,HD_control_HD_tax50,MannWhitneyU,Cell body axis ratio
0.0033704314473977136,5,HD_control_HD_tax50,ChiSquared,protrusion_binary
0.6904761904761905,5,HD_control_HD_tax50,MannWhitneyU,Cell body size microns
0.30952380952380953,5,HD_control_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.5476190476190477,5,HD_control_HD_tax50,MannWhitneyU,Cell body axis ratio
1.0,5,HD_control_HD_tax50,ChiSquared,protrusion_binary
1.0,5,HD_control_HD_tax50,MannWhitneyU,Cell body size microns
0.6904761904761905,5,HD_control_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.30952380952380953,5,HD_control_HD_tax50,MannWhitneyU,Cell body axis ratio
7.522468307632614e-06,5,HD_control_HD_tax50,ChiSquared,protrusion_binary
1.0,5,HD_control_HD_tax50,MannWhitneyU,Cell body size microns
0.6904761904761905,5,HD_control_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.2222222222222222,5,HD_control_HD_tax50,MannWhitneyU,Cell body axis ratio
7.522468307632614e-06,5,HD_control_HD_tax50,ChiSquared,protrusion_binary
0.011925233593017595,5,HD_control_HD_tax50,MannWhitneyU,Cell body size microns
0.42063492063492064,5,HD_control_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.42063492063492064,5,HD_control_HD_tax50,MannWhitneyU,Cell body axis ratio
1.0,5,HD_control_HD_tax50,ChiSquared,protrusion_binary
1.0,5,HD_control_HD_tax50,MannWhitneyU,Cell body size microns
0.15079365079365079,5,HD_control_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.5476190476190477,5,HD_control_HD_tax50,MannWhitneyU,Cell body axis ratio
1.0,5,HD_control_HD_tax50,ChiSquared,protrusion_binary
0.30952380952380953,5,HD_control_HD_tax50,MannWhitneyU,Cell body size microns
0.05555555555555555,5,HD_control_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.8412698412698413,5,HD_control_HD_tax50,MannWhitneyU,Cell body axis ratio
7.190409783550503e-17,5,HD_control_HD_tax50,ChiSquared,protrusion_binary
0.15079365079365079,5,HD_control_HD_tax50,MannWhitneyU,Cell body size microns
1.0,5,HD_control_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.05555555555555555,5,HD_control_HD_tax50,MannWhitneyU,Cell body axis ratio
1.8108397774948316e-08,5,HD_control_HD_tax50,ChiSquared,protrusion_binary
0.6751736149271245,5,HD_control_HD_tax50,MannWhitneyU,Cell body size microns
0.30952380952380953,5,HD_control_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.15079365079365079,5,HD_control_HD_tax50,MannWhitneyU,Cell body axis ratio
0.0033704314473977136,5,HD_control_HD_tax50,ChiSquared,protrusion_binary
0.15079365079365079,5,HD_control_HD_tax50,MannWhitneyU,Cell body size microns
0.5476190476190477,5,HD_control_HD_tax50,MannWhitneyU,Cell body perimeter microns
1.0,5,HD_control_HD_tax50,MannWhitneyU,Cell body axis ratio
0.0033704314473977136,5,HD_control_HD_tax50,ChiSquared,protrusion_binary
0.4633438825652173,5,HD_control_HD_tax50,MannWhitneyU,Cell body size microns
0.42063492063492064,5,HD_control_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.8412698412698413,5,HD_control_HD_tax50,MannWhitneyU,Cell body axis ratio
5.413406466297931e-12,5,HD_control_HD_tax50,ChiSquared,protrusion_binary
0.42063492063492064,5,HD_control_HD_tax50,MannWhitneyU,Cell body size microns
0.09523809523809523,5,HD_control_HD_tax50,MannWhitneyU,Cell body perimeter microns
1.0,5,HD_control_HD_tax50,MannWhitneyU,Cell body axis ratio
4.0549927817455744e-30,5,HD_control_HD_tax50,ChiSquared,protrusion_binary
0.2222222222222222,5,HD_control_HD_tax50,MannWhitneyU,Cell body size microns
0.5476190476190477,5,HD_control_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.30952380952380953,5,HD_control_HD_tax50,MannWhitneyU,Cell body axis ratio
5.413406466297931e-12,5,HD_control_HD_tax50,ChiSquared,protrusion_binary
0.5476190476190477,5,HD_control_HD_tax50,MannWhitneyU,Cell body size microns
0.8412698412698413,5,HD_control_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.015873015873015872,5,HD_control_HD_tax50,MannWhitneyU,Cell body axis ratio
1.8108397774948316e-08,5,HD_control_HD_tax50,ChiSquared,protrusion_binary
0.05555555555555555,5,HD_control_HD_tax50,MannWhitneyU,Cell body size microns
0.2948019919337048,5,HD_control_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.5476190476190477,5,HD_control_HD_tax50,MannWhitneyU,Cell body axis ratio
7.522468307632614e-06,5,HD_control_HD_tax50,ChiSquared,protrusion_binary
0.6904761904761905,5,HD_control_HD_tax50,MannWhitneyU,Cell body size microns
0.03614514204656229,5,HD_control_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.2222222222222222,5,HD_control_HD_tax50,MannWhitneyU,Cell body axis ratio
1.0,5,HD_control_HD_tax50,ChiSquared,protrusion_binary
0.6904761904761905,5,HD_control_HD_tax50,MannWhitneyU,Cell body size microns
0.09523809523809523,5,HD_control_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.2222222222222222,5,HD_control_HD_tax50,MannWhitneyU,Cell body axis ratio
0.0033704314473977136,5,HD_control_HD_tax50,ChiSquared,protrusion_binary
0.42063492063492064,5,HD_control_HD_tax50,MannWhitneyU,Cell body size microns
1.0,5,HD_control_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.8412698412698413,5,HD_control_HD_tax50,MannWhitneyU,Cell body axis ratio
7.522468307632614e-06,5,HD_control_HD_tax50,ChiSquared,protrusion_binary
0.5476190476190477,5,HD_control_HD_tax50,MannWhitneyU,Cell body size microns
0.8412698412698413,5,HD_control_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.8412698412698413,5,HD_control_HD_tax50,MannWhitneyU,Cell body axis ratio
8.714690347787445e-20,5,HD_control_HD_tax50,ChiSquared,protrusion_binary
0.2222222222222222,5,HD_control_HD_tax50,MannWhitneyU,Cell body size microns
0.42063492063492064,5,HD_control_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.6904761904761905,5,HD_control_HD_tax50,MannWhitneyU,Cell body axis ratio
8.714690347787445e-20,5,HD_control_HD_tax50,ChiSquared,protrusion_binary
1.0,5,HD_control_HD_tax50,MannWhitneyU,Cell body size microns
0.6904761904761905,5,HD_control_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.30952380952380953,5,HD_control_HD_tax50,MannWhitneyU,Cell body axis ratio
1.0,5,HD_control_HD_tax50,ChiSquared,protrusion_binary
0.06049003973042144,12,HD_control_HD_tax50,MannWhitneyU,Cell body size microns
0.7727819492867245,12,HD_control_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.1572127533400038,12,HD_control_HD_tax50,MannWhitneyU,Cell body axis ratio
0.0004558800052056136,12,HD_control_HD_tax50,ChiSquared,protrusion_binary
0.7507794968518241,12,HD_control_HD_tax50,MannWhitneyU,Cell body size microns
0.3123214216762161,12,HD_control_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.053097957285583426,12,HD_control_HD_tax50,MannWhitneyU,Cell body axis ratio
0.00018872212554122499,12,HD_control_HD_tax50,ChiSquared,protrusion_binary
0.40250382378200356,12,HD_control_HD_tax50,MannWhitneyU,Cell body size microns
0.21439414311243332,12,HD_control_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.1939308522824107,12,HD_control_HD_tax50,MannWhitneyU,Cell body axis ratio
0.28412361839590733,12,HD_control_HD_tax50,ChiSquared,protrusion_binary
0.6649371351012803,12,HD_control_HD_tax50,MannWhitneyU,Cell body size microns
0.9309874465595671,12,HD_control_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.3123214216762161,12,HD_control_HD_tax50,MannWhitneyU,Cell body axis ratio
3.5267077711321164e-06,12,HD_control_HD_tax50,ChiSquared,protrusion_binary
0.43573066003173655,12,HD_control_HD_tax50,MannWhitneyU,Cell body size microns
1.0,12,HD_control_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.04040411958822371,12,HD_control_HD_tax50,MannWhitneyU,Cell body axis ratio
1.234614744018399e-06,12,HD_control_HD_tax50,ChiSquared,protrusion_binary
0.5831966700588379,12,HD_control_HD_tax50,MannWhitneyU,Cell body size microns
0.47048642205878966,12,HD_control_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.04040411958822371,12,HD_control_HD_tax50,MannWhitneyU,Cell body axis ratio
0.010516838071324265,12,HD_control_HD_tax50,ChiSquared,protrusion_binary
0.053097957285583426,12,HD_control_HD_tax50,MannWhitneyU,Cell body size microns
0.1746657655570889,12,HD_control_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.47048642205878966,12,HD_control_HD_tax50,MannWhitneyU,Cell body axis ratio
1.234614744018399e-06,12,HD_control_HD_tax50,ChiSquared,protrusion_binary
0.28547630885188247,12,HD_control_HD_tax50,MannWhitneyU,Cell body size microns
0.9080526532286632,12,HD_control_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.47048642205878966,12,HD_control_HD_tax50,MannWhitneyU,Cell body axis ratio
8.525638757799209e-10,12,HD_control_HD_tax50,ChiSquared,protrusion_binary
0.5443701458566098,12,HD_control_HD_tax50,MannWhitneyU,Cell body size microns
0.9769652486140441,12,HD_control_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.08853377201422956,12,HD_control_HD_tax50,MannWhitneyU,Cell body axis ratio
0.01877341106967716,12,HD_control_HD_tax50,ChiSquared,protrusion_binary
0.8398599725400034,12,HD_control_HD_tax50,MannWhitneyU,Cell body size microns
0.8398599725400034,12,HD_control_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.035089116094047856,12,HD_control_HD_tax50,MannWhitneyU,Cell body axis ratio
0.010516838071324265,12,HD_control_HD_tax50,ChiSquared,protrusion_binary
0.7508318840891169,12,HD_control_HD_tax50,MannWhitneyU,Cell body size microns
0.9309874465595671,12,HD_control_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.7950121719642381,12,HD_control_HD_tax50,MannWhitneyU,Cell body axis ratio
0.01877341106967716,12,HD_control_HD_tax50,ChiSquared,protrusion_binary
0.3708443333042212,12,HD_control_HD_tax50,MannWhitneyU,Cell body size microns
0.3708443333042212,12,HD_control_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.02622938783485701,12,HD_control_HD_tax50,MannWhitneyU,Cell body axis ratio
2.931244349438832e-05,12,HD_control_HD_tax50,ChiSquared,protrusion_binary
0.5833604667027033,12,HD_control_HD_tax50,MannWhitneyU,Cell body size microns
0.1748533068932927,12,HD_control_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.04040411958822371,12,HD_control_HD_tax50,MannWhitneyU,Cell body axis ratio
0.0004558800052056136,12,HD_control_HD_tax50,ChiSquared,protrusion_binary
0.9769652486140441,12,HD_control_HD_tax50,MannWhitneyU,Cell body size microns
0.9769702553219757,12,HD_control_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.1748533068932927,12,HD_control_HD_tax50,MannWhitneyU,Cell body axis ratio
0.01877341106967716,12,HD_control_HD_tax50,ChiSquared,protrusion_binary
0.28547630885188247,12,HD_control_HD_tax50,MannWhitneyU,Cell body size microns
0.3863729644612358,12,HD_control_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.1939308522824107,12,HD_control_HD_tax50,MannWhitneyU,Cell body axis ratio
1.0,12,HD_control_HD_tax50,ChiSquared,protrusion_binary
0.43573066003173655,12,HD_control_HD_tax50,MannWhitneyU,Cell body size microns
0.01657492674985327,12,HD_control_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.8852339144732017,12,HD_control_HD_tax50,MannWhitneyU,Cell body axis ratio
0.2016593759981632,12,HD_control_HD_tax50,ChiSquared,protrusion_binary
0.19383392855486403,12,HD_control_HD_tax50,MannWhitneyU,Cell body size microns
0.40250382378200356,12,HD_control_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.7508318840891169,12,HD_control_HD_tax50,MannWhitneyU,Cell body axis ratio
1.9820685499094942e-13,12,HD_control_HD_tax50,ChiSquared,protrusion_binary
1.0,12,HD_control_HD_tax50,MannWhitneyU,Cell body size microns
0.9769652486140441,12,HD_control_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.7074539677020747,12,HD_control_HD_tax50,MannWhitneyU,Cell body axis ratio
4.816543471070599e-06,12,HD_control_HD_tax50,ChiSquared,protrusion_binary
0.0376253516879241,12,HD_control_HD_tax50,MannWhitneyU,Cell body size microns
0.5066281058229414,12,HD_control_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.9309874465595671,12,HD_control_HD_tax50,MannWhitneyU,Cell body axis ratio
2.931244349438832e-05,12,HD_control_HD_tax50,ChiSquared,protrusion_binary
0.1939308522824107,12,HD_control_HD_tax50,MannWhitneyU,Cell body size microns
0.5832785924180158,12,HD_control_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.053097957285583426,12,HD_control_HD_tax50,MannWhitneyU,Cell body axis ratio
0.0004558800052056136,12,HD_control_HD_tax50,ChiSquared,protrusion_binary
0.5443701458566098,12,HD_control_HD_tax50,MannWhitneyU,Cell body size microns
0.7288645695261419,12,HD_control_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.8398599725400034,12,HD_control_HD_tax50,MannWhitneyU,Cell body axis ratio
4.816543471070599e-06,12,HD_control_HD_tax50,ChiSquared,protrusion_binary
0.47048642205878966,12,HD_control_HD_tax50,MannWhitneyU,Cell body size microns
0.09958251601444812,12,HD_control_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.23658409332187624,12,HD_control_HD_tax50,MannWhitneyU,Cell body axis ratio
0.00018872212554122499,12,HD_control_HD_tax50,ChiSquared,protrusion_binary
0.02622938783485701,12,HD_control_HD_tax50,MannWhitneyU,Cell body size microns
0.48832776017426305,12,HD_control_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.0007314819918142257,12,HD_control_HD_tax50,MannWhitneyU,Cell body axis ratio
0.01877341106967716,12,HD_control_HD_tax50,ChiSquared,protrusion_binary
0.623604884395689,12,HD_control_HD_tax50,MannWhitneyU,Cell body size microns
0.02622938783485701,12,HD_control_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.40250382378200356,12,HD_control_HD_tax50,MannWhitneyU,Cell body axis ratio
2.854625456885239e-09,12,HD_control_HD_tax50,ChiSquared,protrusion_binary
0.623604884395689,12,HD_control_HD_tax50,MannWhitneyU,Cell body size microns
0.9769702553219757,12,HD_control_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.3407786135629546,12,HD_control_HD_tax50,MannWhitneyU,Cell body axis ratio
1.0,12,HD_control_HD_tax50,ChiSquared,protrusion_binary
0.5442826205619581,12,HD_control_HD_tax50,MannWhitneyU,Cell body size microns
0.9539496918678443,12,HD_control_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.1572127533400038,12,HD_control_HD_tax50,MannWhitneyU,Cell body axis ratio
3.5267077711321164e-06,12,HD_control_HD_tax50,ChiSquared,protrusion_binary
0.06896433333905405,12,HD_control_HD_tax50,MannWhitneyU,Cell body size microns
0.2481102298593686,12,HD_control_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.8852339144732017,12,HD_control_HD_tax50,MannWhitneyU,Cell body axis ratio
2.931244349438832e-05,12,HD_control_HD_tax50,ChiSquared,protrusion_binary
0.9080526532286632,12,HD_control_HD_tax50,MannWhitneyU,Cell body size microns
0.9309874465595671,12,HD_control_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.8398599725400034,12,HD_control_HD_tax50,MannWhitneyU,Cell body axis ratio
0.010516838071324265,12,HD_control_HD_tax50,ChiSquared,protrusion_binary
0.9080526532286632,12,HD_control_HD_tax50,MannWhitneyU,Cell body size microns
0.019373319331592885,12,HD_control_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.8398599725400034,12,HD_control_HD_tax50,MannWhitneyU,Cell body axis ratio
0.2539371136633929,12,HD_control_HD_tax50,ChiSquared,protrusion_binary
0.7073932817199946,12,HD_control_HD_tax50,MannWhitneyU,Cell body size microns
0.09399705689574958,12,HD_control_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.1748533068932927,12,HD_control_HD_tax50,MannWhitneyU,Cell body axis ratio
1.234614744018399e-06,12,HD_control_HD_tax50,ChiSquared,protrusion_binary
0.47048642205878966,12,HD_control_HD_tax50,MannWhitneyU,Cell body size microns
0.6650055421020291,12,HD_control_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.08853377201422956,12,HD_control_HD_tax50,MannWhitneyU,Cell body axis ratio
4.580075776720514e-21,12,HD_control_HD_tax50,ChiSquared,protrusion_binary
0.02257606252313358,12,HD_control_HD_tax50,MannWhitneyU,Cell body size microns
0.47048642205878966,12,HD_control_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.9769702553219757,12,HD_control_HD_tax50,MannWhitneyU,Cell body axis ratio
5.566198782207474e-17,12,HD_control_HD_tax50,ChiSquared,protrusion_binary
0.5442826205619581,12,HD_control_HD_tax50,MannWhitneyU,Cell body size microns
